# id_num orb_a mass spin spin_angle orb_inc orb_ecc orb_arg_periapse orb_ang_mom gen galaxy time_passed gw_freq gw_strain
0.000000000000000000e+00 6.423939017729153420e+03 1.334035866310443907e+01 5.203827535461499898e-02 8.199059844469617220e-01 2.756497516802714886e-03 2.448451184299773042e-01 1.570796326794896558e+00 -1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00
1.000000000000000000e+00 4.438549878470305703e+04 1.325446456849863175e+01 -5.217921199809343741e-02 2.108200727671673658e+00 1.955736564207039355e-02 1.018752957287362981e-01 1.570796326794896558e+00 -1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00
2.000000000000000000e+00 4.231176009899568453e+04 1.312301495377546523e+01 -2.309409121231682446e-02 2.011832944287201830e+00 3.188106005265746390e+00 6.966977993312589712e-02 1.570796326794896558e+00 -1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00
3.000000000000000000e+00 2.343692660411648467e+04 1.689836214873115949e+01 -6.800318562423814626e-03 1.879311235487005627e+00 8.805375861562186879e-03 2.466543387486793415e-01 0.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00
4.000000000000000000e+00 1.046983013328108973e+04 1.083648836284764450e+01 5.944190489976093617e-02 1.410100960121460245e+00 3.146959783754187612e+00 1.583645321903804359e-01 1.570796326794896558e+00 -1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00
5.000000000000000000e+00 3.212194958912290531e+04 1.674417317244531844e+01 6.811507340563871526e-02 1.173233212031125516e+00 3.154782897300274058e+00 4.114254981998611421e-02 1.570796326794896558e+00 -1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00
6.000000000000000000e+00 3.033705878291680619e+03 1.131323520502887270e+01 3.388005517071984024e-02 3.668288638844380278e-01 1.194954742603735603e-02 1.636879116838895198e-01 0.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00
7.000000000000000000e+00 3.331596591244259616e+04 2.262782507905393814e+01 -5.673705608754592289e-02 2.039327892909136963e+00 3.157924134158224927e+00 9.882954854925397881e-02 1.570796326794896558e+00 -1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00
8.000000000000000000e+00 3.678767054668555647e+04 1.288736657668007268e+01 -2.027666211447694267e-02 2.759370807933525072e+00 1.528563497901044843e-02 1.074700780692766922e-01 1.570796326794896558e+00 -1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00
1.100000000000000000e+01 3.520654627959391746e+03 3.043949393257382141e+01 -4.914036008074702117e-02 2.846932966486834360e+00 -2.042748064588836929e-03 1.575773201672541202e-01 1.570796326794896558e+00 -1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00
